node,metric,mean_slope,change_magnitude,change_direction,relative_slope,abs_effect_size,effect_size_cohens_d,r_squared,n_sessions,significant
29,betweenness,32.66666666666667,202.0,increasing,0.6228813559322035,0.6228813559322035,0.6228813559322035,0.18173790180148353,9,True
29,clustering,0.0022643102151131797,0.05398802714739698,increasing,0.004527267668667,0.004527267668667,0.004527267668667,0.00947540291320581,9,False
29,local_efficiency,0.002282852266387295,0.05424054688888652,increasing,0.004557235727702781,0.004557235727702781,0.004557235727702781,0.009565303030558692,9,False
29,participation_coef,-0.010096707608129219,0.08488183994826692,decreasing,-0.012819109205860843,0.012819109205860843,-0.012819109205860843,0.15918103795557392,9,True
29,within_module_zscore,0.20285678054788067,3.5599226388162846,increasing,0.47522145712203284,0.47522145712203284,0.47522145712203284,0.018459799942023847,9,True
30,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
30,strength,0.46225840301725263,4.765147400586365,increasing,0.010548493827252292,0.010548493827252292,0.010548493827252292,0.041929313362672915,9,True
30,betweenness,-25.666666666666682,242.0,decreasing,-0.3147138964577659,0.3147138964577659,-0.3147138964577659,0.04912450287229331,9,True
30,clustering,0.004611204472717955,0.04741382506084352,increasing,0.009084435305552776,0.009084435305552776,0.009084435305552776,0.047794368517782515,9,False
30,local_efficiency,0.004659939674449476,0.04760946065503763,increasing,0.009166477569663205,0.009166477569663205,0.009166477569663205,0.048857472948953595,9,False
30,participation_coef,-0.014094105973341504,0.08404590311530402,decreasing,-0.017973362012865726,0.017973362012865726,-0.017973362012865726,0.26034168882521636,9,True
30,within_module_zscore,-0.3805060871320523,3.2362388252243637,decreasing,-3.85491943308437,3.85491943308437,-3.85491943308437,0.07762999578313656,9,True
31,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
31,strength,-1.0082318454208676,2.58658334378881,decreasing,-0.02273136726213188,0.02273136726213188,-0.02273136726213188,0.6832824396006765,9,True
31,betweenness,3.3333333333333264,120.0,increasing,0.0519031141868511,0.0519031141868511,0.0519031141868511,0.003827116395366703,9,True
31,clustering,-0.009120821313999458,0.027297810016172486,decreasing,-0.01780711935530232,0.01780711935530232,-0.01780711935530232,0.5974790837449995,9,True
31,local_efficiency,-0.009100286606687203,0.027523521645481164,decreasing,-0.017739899985289784,0.017739899985289784,-0.017739899985289784,0.5958067179736914,9,True
31,participation_coef,-0.008709845046939668,0.08375051132252898,decreasing,-0.011101130466321427,0.011101130466321427,-0.011101130466321427,0.10770693852149837,9,True
31,within_module_zscore,-0.3513556804412572,1.9552880381383337,decreasing,-1.7679027516375396,1.7679027516375396,-1.7679027516375396,0.24339479987457568,9,True
32,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
32,strength,0.5642460926410177,4.855723461015302,increasing,0.012824722232004256,0.012824722232004256,0.012824722232004256,0.07119070254485482,9,True
32,betweenness,-44.000000000000036,370.0,decreasing,-0.4177215189873421,0.4177215189873421,-0.4177215189873421,0.06049747927169713,9,True
32,clustering,0.005633177466535724,0.043853411645056795,increasing,0.011089935524383074,0.011089935524383074,0.011089935524383074,0.08594176758603533,9,True
32,local_efficiency,0.005711794887198437,0.043900842681512064,increasing,0.011228076733564296,0.011228076733564296,0.011228076733564296,0.08837092162978344,9,True
32,participation_coef,-0.01160822754544758,0.09222340630508652,decreasing,-0.014783251388330785,0.014783251388330785,-0.014783251388330785,0.16815656870341333,9,True
32,within_module_zscore,-0.2761616744689157,3.0291973603536557,decreasing,-1.8928215270849422,1.8928215270849422,-1.8928215270849422,0.057517630539395515,9,True
33,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
33,strength,-0.8248968155980722,4.6539698187130085,decreasing,-0.018682740671872766,0.018682740671872766,-0.018682740671872766,0.21877374139641648,9,True
33,betweenness,26.666666666666675,234.0,increasing,0.2690582959641256,0.2690582959641256,0.2690582959641256,0.0950664474856906,9,True
33,clustering,-0.008901211890701503,0.036473599147957114,decreasing,-0.01751822856739984,0.01751822856739984,-0.01751822856739984,0.3676129299962265,9,True
33,local_efficiency,-0.008883698054097822,0.03622525376058294,decreasing,-0.01745723201809459,0.01745723201809459,-0.01745723201809459,0.36630899612965173,9,True
33,participation_coef,-0.013191790154202118,0.07453161297202937,decreasing,-0.0168639641067923,0.0168639641067923,-0.0168639641067923,0.27710344667382025,9,True
33,within_module_zscore,-0.17587864653403235,1.9544885976414672,decreasing,-0.3733403240041516,0.3733403240041516,-0.3733403240041516,0.04856131092395066,9,True
34,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
34,strength,0.23364669185491993,2.818306525721596,increasing,0.005574190064675472,0.005574190064675472,0.005574190064675472,0.03126400795019546,9,False
34,betweenness,59.999999999999964,362.0,increasing,0.4687499999999997,0.4687499999999997,0.4687499999999997,0.19234879247702497,9,True
34,clustering,0.0001698371996124775,0.03236968135840168,increasing,0.0003465171611546669,0.0003465171611546669,0.0003465171611546669,0.00014265785284561794,9,False
34,local_efficiency,0.00019404616417805865,0.03232540488976193,increasing,0.00039532124712770596,0.00039532124712770596,0.00039532124712770596,0.00018806536156779075,9,False
34,participation_coef,-0.015559722655887023,0.09231363783267421,decreasing,-0.019924678557337275,0.019924678557337275,-0.019924678557337275,0.2642459407051415,9,True
34,within_module_zscore,0.807997235711919,2.7809374067628037,increasing,2.8938845542220633,2.8938845542220633,2.8938845542220633,0.39568672874594113,9,True
35,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
35,strength,0.9580086186398376,4.689311195264047,increasing,0.022243569886782295,0.022243569886782295,0.022243569886782295,0.34021746972898825,9,True
35,betweenness,-37.66666666666668,210.0,decreasing,-0.3684782608695653,0.3684782608695653,-0.3684782608695653,0.1794877801934177,9,True
35,clustering,0.006867515217218259,0.037761697066015454,increasing,0.013736477106028277,0.013736477106028277,0.013736477106028277,0.25025205518794613,9,True
35,local_efficiency,0.006919075573769088,0.03808317468102124,increasing,0.013818488091730695,0.013818488091730695,0.013818488091730695,0.24947083063009834,9,True
35,participation_coef,-0.012304894071586267,0.08647654608485511,decreasing,-0.015685010428315743,0.015685010428315743,-0.015685010428315743,0.20608989242740816,9,True
35,within_module_zscore,-0.23185752199309703,2.5646276866933198,decreasing,-0.4881818690985042,0.4881818690985042,-0.4881818690985042,0.043551509469218375,9,True
36,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
36,strength,0.11771933499429753,1.0769801300435162,increasing,0.002748970124447277,0.002748970124447277,0.002748970124447277,0.049462169267247336,9,False
36,betweenness,32.333333333333314,230.0,increasing,0.24702886247877745,0.24702886247877745,0.24702886247877745,0.059521500025303986,9,True
36,clustering,0.0016468188928361795,0.016130150559388767,increasing,0.0033153076990554064,0.0033153076990554064,0.0033153076990554064,0.054532485418593346,9,False
36,local_efficiency,0.0016826440396760646,0.016247846428723234,increasing,0.003382365611679985,0.003382365611679985,0.003382365611679985,0.05680321839340552,9,False
36,participation_coef,-0.010047292914343902,0.09474954541037206,decreasing,-0.0128427719084881,0.0128427719084881,-0.0128427719084881,0.10840930290487383,9,True
36,within_module_zscore,-0.5742182104114258,2.729772959751398,decreasing,-0.9984938788962316,0.9984938788962316,-0.9984938788962316,0.392527013960588,9,True
37,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
37,strength,0.5381642188614484,3.230625332843971,increasing,0.012322518264356153,0.012322518264356153,0.012322518264356153,0.15119440257334504,9,True
37,betweenness,1.9999999999999882,128.0,increasing,0.036144578313252795,0.036144578313252795,0.036144578313252795,0.0010159160176088644,9,True
37,clustering,0.004908200369808348,0.027165803117313092,increasing,0.009701945449731264,0.009701945449731264,0.009701945449731264,0.14894899770779313,9,False
37,local_efficiency,0.00493297610682471,0.027455515045036405,increasing,0.009735922899389677,0.009735922899389677,0.009735922899389677,0.14758734796281847,9,False
37,participation_coef,-0.01287192987200893,0.08331707428833568,decreasing,-0.016429580752103778,0.016429580752103778,-0.016429580752103778,0.23666479678018248,9,True
37,within_module_zscore,-0.07041208079399915,2.2338698496976934,decreasing,-0.37785015850620435,0.37785015850620435,-0.37785015850620435,0.008625453052945042,9,True
38,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
38,strength,0.7128670572590642,5.7039675888045025,increasing,0.01646984742329474,0.01646984742329474,0.01646984742329474,0.1052410412021304,9,True
38,betweenness,-33.00000000000005,504.0,decreasing,-0.1742957746478876,0.1742957746478876,-0.1742957746478876,0.017289373412362363,9,True
38,clustering,0.006420128286578795,0.05900011099857855,increasing,0.01287485494386622,0.01287485494386622,0.01287485494386622,0.08862474971384326,9,True
38,local_efficiency,0.006456393830068782,0.059058770717045184,increasing,0.012928061561098136,0.012928061561098136,0.012928061561098136,0.08959825685736322,9,True
38,participation_coef,-0.014242407064277339,0.09115287681040019,decreasing,-0.01815810777816838,0.01815810777816838,-0.01815810777816838,0.24088321771940258,9,True
38,within_module_zscore,0.131349656482283,1.6275387996614188,increasing,2.1475350739209333,2.1475350739209333,2.1475350739209333,0.04913651320359269,9,True
39,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
39,strength,0.9943971447843005,8.393021768040477,increasing,0.023607352833541265,0.023607352833541265,0.023607352833541265,0.10523916663846988,9,True
39,betweenness,-51.99999999999997,362.0,decreasing,-0.28363636363636346,0.28363636363636346,-0.28363636363636346,0.10992465716299005,9,True
39,clustering,0.010569430701010435,0.07819065208811221,increasing,0.021622201991097358,0.021622201991097358,0.021622201991097358,0.13550323144776422,9,True
39,local_efficiency,0.010611553835890589,0.07861926442522021,increasing,0.02167542659471833,0.02167542659471833,0.02167542659471833,0.135299802031013,9,True
39,participation_coef,-0.01469810790318683,0.09763727699138902,decreasing,-0.018781258962444026,0.018781258962444026,-0.018781258962444026,0.2061169584806134,9,True
39,within_module_zscore,0.33241595622788533,3.462968876499109,increasing,2.819445532837452,2.819445532837452,2.819445532837452,0.07434423803834622,9,True
40,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
40,strength,0.5753980282333442,2.7999772931748694,increasing,0.013545249004333152,0.013545249004333152,0.013545249004333152,0.28905141782101207,9,True
40,betweenness,-9.333333333333329,214.0,decreasing,-0.08108108108108104,0.08108108108108104,-0.08108108108108104,0.00956268600887955,9,True
40,clustering,0.005422697171738675,0.02516872769384404,increasing,0.010949966806483762,0.010949966806483762,0.010949966806483762,0.19757491764355095,9,True
40,local_efficiency,0.005468024324472856,0.025047375128337712,increasing,0.011024275384458907,0.011024275384458907,0.011024275384458907,0.20125723831690845,9,True
40,participation_coef,-0.01051408719110857,0.07883220740305996,decreasing,-0.0133585145466129,0.0133585145466129,-0.0133585145466129,0.1800426933964382,9,True
40,within_module_zscore,0.33616491122513303,2.034218178422365,increasing,0.6791479863874172,0.6791479863874172,0.6791479863874172,0.19172760577174375,9,True
41,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
41,strength,0.5710995689721882,3.597953424926885,increasing,0.013447542550115906,0.013447542550115906,0.013447542550115906,0.1917454081005293,9,True
41,betweenness,-127.33333333333331,472.0,decreasing,-0.5993723849372383,0.5993723849372383,-0.5993723849372383,0.34888569397468205,9,True
41,clustering,0.008452447466694032,0.03848881362187062,increasing,0.017168940822299368,0.017168940822299368,0.017168940822299368,0.3364564169613178,9,True
41,local_efficiency,0.008500876207459138,0.0385576218452382,increasing,0.017241568150203432,0.017241568150203432,0.017241568150203432,0.33581702611982645,9,True
41,participation_coef,-0.012203721139138922,0.08112291816410311,decreasing,-0.01561760955495586,0.01561760955495586,-0.01561760955495586,0.20571203025196405,9,True
41,within_module_zscore,0.08630454706240095,3.0462435321726815,increasing,1.3425691969784175,1.3425691969784175,1.3425691969784175,0.006462941990595827,9,True
42,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
42,strength,0.688128737771404,4.973342349905522,increasing,0.016183240223105425,0.016183240223105425,0.016183240223105425,0.11417131096553745,9,True
42,betweenness,-25.33333333333333,146.0,decreasing,-0.241014799154334,0.241014799154334,-0.241014799154334,0.18384755761150984,9,True
42,clustering,0.006591820469485551,0.0394631169762773,increasing,0.013345867393595461,0.013345867393595461,0.013345867393595461,0.16877903065153343,9,True
42,local_efficiency,0.0066324027383359305,0.03962549427416473,increasing,0.01340729121720831,0.01340729121720831,0.01340729121720831,0.16881850789704844,9,True
42,participation_coef,-0.013868001297474678,0.09395217887203322,decreasing,-0.01774939621737493,0.01774939621737493,-0.01774939621737493,0.2215082415072518,9,True
42,within_module_zscore,-0.22992870924638617,3.0729712106529714,decreasing,-1.5941562480600482,1.5941562480600482,-1.5941562480600482,0.04593599745151855,9,True
43,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
43,strength,-0.018821058459769936,8.63277207004861,decreasing,-0.000436233484885254,0.000436233484885254,-0.000436233484885254,4.254413362336784e-05,9,False
43,betweenness,20.33333333333334,182.0,increasing,0.2513736263736265,0.2513736263736265,0.2513736263736265,0.09011139812721991,9,True
43,clustering,-0.001342805598533155,0.07261833206111745,decreasing,-0.0026755964036902433,0.0026755964036902433,-0.0026755964036902433,0.003283191027626975,9,False
43,local_efficiency,-0.001307170213215816,0.07244113061329249,decreasing,-0.002600674676065565,0.002600674676065565,-0.002600674676065565,0.003122568954425753,9,False
43,participation_coef,-0.011586704480708417,0.0826602384320555,decreasing,-0.014710756693426509,0.014710756693426509,-0.014710756693426509,0.2029627216792128,9,True
43,within_module_zscore,-0.15480344454899006,3.5553167153807723,decreasing,-0.17446535142116848,0.17446535142116848,-0.17446535142116848,0.013509517526593795,9,True
44,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
44,strength,1.1794233394944762,5.220032533829922,increasing,0.027580396981010426,0.027580396981010426,0.027580396981010426,0.39061513978016327,9,True
44,betweenness,-72.33333333333336,246.0,decreasing,-0.5174880763116059,0.5174880763116059,-0.5174880763116059,0.5180004106836416,9,True
44,clustering,0.012220650962052841,0.0513985096884213,increasing,0.024703019770343945,0.024703019770343945,0.024703019770343945,0.42298075073470653,9,True
44,local_efficiency,0.012292010978569651,0.05141751322005628,increasing,0.0248085664375149,0.0248085664375149,0.0248085664375149,0.4266955379034285,9,True
44,participation_coef,-0.0101178377793496,0.0787444371022169,decreasing,-0.012927189206376493,0.012927189206376493,-0.012927189206376493,0.1460552867692011,9,True
44,within_module_zscore,-0.570748096805532,3.343593390636493,decreasing,-7.3880195709620065,7.3880195709620065,-7.3880195709620065,0.2238078603516791,9,True
45,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
45,strength,0.003266136932345398,1.6869294493649463,increasing,7.717086953293321e-05,7.717086953293321e-05,7.717086953293321e-05,1.4063509733319712e-05,9,False
45,betweenness,-17.99999999999997,198.0,decreasing,-0.14999999999999977,0.14999999999999977,-0.14999999999999977,0.032490974729241895,9,True
45,clustering,0.001449748508466518,0.020379467355048586,increasing,0.002931346377858298,0.002931346377858298,0.002931346377858298,0.026982994875678012,9,False
45,local_efficiency,0.0014818650407360148,0.02051671354205231,increasing,0.002991828890071877,0.002991828890071877,0.002991828890071877,0.02827341883404888,9,False
45,participation_coef,-0.011004611404339964,0.08256307639754334,decreasing,-0.014062429937533302,0.014062429937533302,-0.014062429937533302,0.16029572405738535,9,True
45,within_module_zscore,-0.37761852336906493,2.1171990479282763,decreasing,-0.6013086102802995,0.6013086102802995,-0.6013086102802995,0.20813548047583252,9,True
46,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
46,strength,-0.6091206341482127,3.4287766063775678,decreasing,-0.013880746357648462,0.013880746357648462,-0.013880746357648462,0.20811474392499307,9,True
46,betweenness,58.666666666666664,244.0,increasing,1.0775510204081633,1.0775510204081633,1.0775510204081633,0.43480376560423717,9,True
46,clustering,-0.0073656270817515,0.03130657168916651,decreasing,-0.014493279293149992,0.014493279293149992,-0.014493279293149992,0.41283663759196765,9,True
46,local_efficiency,-0.007349473022853322,0.03135116215566869,decreasing,-0.014439188713673048,0.014439188713673048,-0.014439188713673048,0.4098742960177887,9,True
46,participation_coef,-0.014931952981178942,0.08482750681221995,decreasing,-0.019102845487067224,0.019102845487067224,-0.019102845487067224,0.2747374688725015,9,True
46,within_module_zscore,0.2089876507809128,2.1594415264342546,increasing,1.085183514393663,1.085183514393663,1.085183514393663,0.05487009308863022,9,True
47,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
47,strength,-0.43946187325996566,2.232063949790877,decreasing,-0.010034213109671833,0.010034213109671833,-0.010034213109671833,0.2620461223678898,9,True
47,betweenness,44.33333333333333,122.0,increasing,1.0499999999999998,1.0499999999999998,1.0499999999999998,0.6481069858329263,9,True
47,clustering,-0.004389118436279585,0.02119003921544277,decreasing,-0.008653380107040878,0.008653380107040878,-0.008653380107040878,0.2958339349682807,9,False
47,local_efficiency,-0.0043848065539190476,0.021212041850554697,decreasing,-0.008631705400966572,0.008631705400966572,-0.008631705400966572,0.292870325597099,9,False
47,participation_coef,-0.013514972993338996,0.08547734284658925,decreasing,-0.017246128588146614,0.017246128588146614,-0.017246128588146614,0.24776918125291492,9,True
47,within_module_zscore,-0.04118415387405659,3.1836978169520322,decreasing,-0.4981290982149671,0.4981290982149671,-0.4981290982149671,0.0010320334621095606,9,True
48,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
48,strength,-0.22847576382517537,3.631437833707153,decreasing,-0.00526730100570587,0.00526730100570587,-0.00526730100570587,0.014338402210589796,9,False
48,betweenness,34.33333333333334,144.0,increasing,0.5132890365448507,0.5132890365448507,0.5132890365448507,0.31139441139636825,9,True
48,clustering,-0.003192109462613842,0.03895478211016695,decreasing,-0.0063347891851017815,0.0063347891851017815,-0.0063347891851017815,0.028793575043450037,9,False
48,local_efficiency,-0.0031785842419150044,0.03905624779188133,decreasing,-0.006298443569117135,0.006298443569117135,-0.006298443569117135,0.028560254682831077,9,False
48,participation_coef,-0.01114467783478284,0.08599497326987926,decreasing,-0.014172451983676792,0.014172451983676792,-0.014172451983676792,0.17509333165626706,9,True
48,within_module_zscore,-0.7438451638362634,2.4757913802278737,decreasing,-27.76662908457774,27.76662908457774,-27.76662908457774,0.48716747401120963,9,True
49,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
49,strength,0.38547525006555977,6.061158666206879,increasing,0.008895777205322324,0.008895777205322324,0.008895777205322324,0.019384712284061467,9,False
49,betweenness,-40.33333333333334,376.0,decreasing,-0.23209718670076732,0.23209718670076732,-0.23209718670076732,0.05857774624445211,9,True
49,clustering,0.0031918510210234285,0.060899316235575485,increasing,0.0063703761056779365,0.0063703761056779365,0.0063703761056779365,0.014550093468914893,9,False
49,local_efficiency,0.0032177290287224328,0.06082884360694002,increasing,0.006412109366141225,0.006412109366141225,0.006412109366141225,0.014795964707940423,9,False
49,participation_coef,-0.009911441793495127,0.08569122112714112,decreasing,-0.01260235644674493,0.01260235644674493,-0.01260235644674493,0.14690014972134635,9,True
49,within_module_zscore,0.03538825996515325,1.914942408004189,increasing,0.13405654239405795,0.13405654239405795,0.13405654239405795,0.0021601227716275817,9,True
50,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
50,strength,0.9169837797847633,5.204887968583954,increasing,0.02206376769220378,0.02206376769220378,0.02206376769220378,0.14875887777819907,9,True
50,betweenness,29.999999999999947,314.0,increasing,0.16304347826086926,0.16304347826086926,0.16304347826086926,0.03178115730495801,9,True
50,clustering,0.007066310822392863,0.05110869642344257,increasing,0.014560362026376844,0.014560362026376844,0.014560362026376844,0.09725088406530347,9,True
50,local_efficiency,0.007087985278564485,0.05122483298958447,increasing,0.014582995678922541,0.014582995678922541,0.014582995678922541,0.09693628357577622,9,True
50,participation_coef,-0.00790747296261427,0.07366059557458715,decreasing,-0.010119746190337151,0.010119746190337151,-0.010119746190337151,0.10150023400005492,9,True
50,within_module_zscore,-0.0728847920894129,2.2590465822754755,decreasing,-0.602419406655812,0.602419406655812,-0.602419406655812,0.004101112269214946,9,True
51,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
51,strength,0.18587961085110244,3.3167427911843532,increasing,0.004203631347541826,0.004203631347541826,0.004203631347541826,0.027790734031926,9,False
51,betweenness,-27.99999999999999,142.0,decreasing,-0.36206896551724127,0.36206896551724127,-0.36206896551724127,0.18473138548539114,9,True
51,clustering,0.0025626521890060143,0.025343172964618688,increasing,0.005023552155504296,0.005023552155504296,0.005023552155504296,0.07155132172098588,9,False
51,local_efficiency,0.0026040629949819166,0.025300749157508906,increasing,0.005096953499642407,0.005096953499642407,0.005096953499642407,0.07336631239403557,9,False
51,participation_coef,-0.010747495946852282,0.08082918192985145,decreasing,-0.013670522685848712,0.013670522685848712,-0.013670522685848712,0.18182402246283147,9,True
51,within_module_zscore,-0.22503430542776745,3.4124381093197824,decreasing,-7.524059655424845,7.524059655424845,-7.524059655424845,0.02459534504630001,9,True
52,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
52,strength,0.25845546799324454,2.413704526800153,increasing,0.006086820581065185,0.006086820581065185,0.006086820581065185,0.08870602521533111,9,False
52,betweenness,-65.33333333333336,440.0,decreasing,-0.3281250000000001,0.3281250000000001,-0.3281250000000001,0.12117949386574045,9,True
52,clustering,0.0035464319213650065,0.026665722097171496,increasing,0.007206325156214209,0.007206325156214209,0.007206325156214209,0.14402893747575074,9,False
52,local_efficiency,0.0035828166086739467,0.026781032351574197,increasing,0.007269307945527104,0.007269307945527104,0.007269307945527104,0.14612951752614622,9,False
52,participation_coef,-0.013330727943363761,0.08446793109418582,decreasing,-0.01702544726867463,0.01702544726867463,-0.01702544726867463,0.2567477298103076,9,True
52,within_module_zscore,-0.00013060055920200212,2.9983700445499957,decreasing,-0.00023778145869767246,0.00023778145869767246,-0.00023778145869767246,1.1469909799721734e-08,9,False
53,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
53,strength,-1.8187846946305606,7.355670241665614,decreasing,-0.04091934633487431,0.04091934633487431,-0.04091934633487431,0.3358526535906494,9,True
53,betweenness,27.666666666666668,158.0,increasing,0.8527397260273973,0.8527397260273973,0.8527397260273973,0.22892113424900318,9,True
53,clustering,-0.017078718326508976,0.06940406939466554,decreasing,-0.0331476072352781,0.0331476072352781,-0.0331476072352781,0.35793240010107785,9,True
53,local_efficiency,-0.017075413225950895,0.06976463607390437,decreasing,-0.03308935127006771,0.03308935127006771,-0.03308935127006771,0.35514296120882594,9,True
53,participation_coef,-0.014630401968226707,0.0882522710468926,decreasing,-0.01866243615362326,0.01866243615362326,-0.01866243615362326,0.2705155461113704,9,True
53,within_module_zscore,-0.5329336761038019,2.745087575320876,decreasing,-1.9417370768070354,1.9417370768070354,-1.9417370768070354,0.3249920333051407,9,True
54,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
54,strength,1.6471311308910752,7.34765468832466,increasing,0.038302024937776784,0.038302024937776784,0.038302024937776784,0.36220205774290104,9,True
54,betweenness,21.333333333333336,320.0,increasing,0.1359773371104816,0.1359773371104816,0.1359773371104816,0.04109918925427436,9,True
54,clustering,0.014792410130546526,0.07008927728445513,increasing,0.029706802571847296,0.029706802571847296,0.029706802571847296,0.33375165467000945,9,True
54,local_efficiency,0.014837214761433744,0.07034631202746117,increasing,0.029750086964718432,0.029750086964718432,0.029750086964718432,0.33382398006481595,9,True
54,participation_coef,-0.011021722658263972,0.09246655793669412,decreasing,-0.014040281439981444,0.014040281439981444,-0.014040281439981444,0.15415777059277036,9,True
54,within_module_zscore,0.9656209601868085,3.1917489939764634,increasing,6.0767705981291655,6.0767705981291655,6.0767705981291655,0.5939548947935414,9,True
55,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
55,strength,1.917440850274187,6.16701392474377,increasing,0.0446799807331871,0.0446799807331871,0.0446799807331871,0.603894826787519,9,True
55,betweenness,-14.333333333333316,244.0,decreasing,-0.14082969432314393,0.14082969432314393,-0.14082969432314393,0.019867763148469164,9,True
55,clustering,0.017729433492757258,0.05129569354577829,increasing,0.03552348484170561,0.03552348484170561,0.03552348484170561,0.6318234260622911,9,True
55,local_efficiency,0.01778112079483597,0.05156081290762121,increasing,0.035572621949072715,0.035572621949072715,0.035572621949072715,0.6318610935039084,9,True
55,participation_coef,-0.01387317110343371,0.08739848998953914,decreasing,-0.017690724213106693,0.017690724213106693,-0.017690724213106693,0.2441610891295748,9,True
55,within_module_zscore,0.8008539826814329,3.6514119930659206,increasing,1.7594156504319052,1.7594156504319052,1.7594156504319052,0.3401191621159161,9,True
56,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
56,strength,-0.5423307707717019,8.238994461179502,decreasing,-0.012286411420798705,0.012286411420798705,-0.012286411420798705,0.02059160787625469,9,True
56,betweenness,-0.6666666666666845,214.0,decreasing,-0.00791556728232211,0.00791556728232211,-0.00791556728232211,4.6274158967296586e-05,9,False
56,clustering,-0.004040483354242687,0.07561432988040373,decreasing,-0.007926255680711602,0.007926255680711602,-0.007926255680711602,0.013539068140211441,9,False
56,local_efficiency,-0.003996373180782925,0.07560098787742392,decreasing,-0.007827882022812411,0.007827882022812411,-0.007827882022812411,0.01326076768996598,9,False
56,participation_coef,-0.016086967211658063,0.08708335183221727,decreasing,-0.020588723689788528,0.020588723689788528,-0.020588723689788528,0.3173785588060425,9,True
56,within_module_zscore,-0.2168038368700733,2.936733386797817,decreasing,-0.8988148516021564,0.8988148516021564,-0.8988148516021564,0.027117969070947212,9,True
57,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
57,strength,0.9269270756418222,3.867047774799893,increasing,0.021991318802702355,0.021991318802702355,0.021991318802702355,0.362936854794513,9,True
57,betweenness,-23.000000000000014,410.0,decreasing,-0.15972222222222232,0.15972222222222232,-0.15972222222222232,0.013511442582754385,9,True
57,clustering,0.007988605950383703,0.030371105840162393,increasing,0.016279296755767315,0.016279296755767315,0.016279296755767315,0.44527658672980774,9,True
57,local_efficiency,0.008044919052586034,0.030399955737889395,increasing,0.016369176153178268,0.016369176153178268,0.016369176153178268,0.45004575133526015,9,True
